9.248440861701965332e-01
8.863816261291503906e-01
8.546123504638671875e-01
8.282031416893005371e-01
8.050848841667175293e-01
7.845694422721862793e-01
7.665138840675354004e-01
7.503179311752319336e-01
7.356978058815002441e-01
7.222960591316223145e-01
7.097581028938293457e-01
6.982723474502563477e-01
6.878250837326049805e-01
6.782810091972351074e-01
6.693238019943237305e-01
6.609173417091369629e-01
6.530618071556091309e-01
6.456918120384216309e-01
6.385936737060546875e-01
6.319044828414916992e-01
6.255753040313720703e-01
6.194815635681152344e-01
6.138873696327209473e-01
6.087486147880554199e-01
6.038905382156372070e-01
5.993511676788330078e-01
5.950949788093566895e-01
5.911201834678649902e-01
