9.401113986968994141e-01
9.349531531333923340e-01
9.208608269691467285e-01
9.190618395805358887e-01
9.072762131690979004e-01
9.072368741035461426e-01
8.976359367370605469e-01
8.979817628860473633e-01
8.886565566062927246e-01
8.877989649772644043e-01
8.790845274925231934e-01
8.797428011894226074e-01
8.732013702392578125e-01
8.714901804924011230e-01
8.629899024963378906e-01
8.633934855461120605e-01
8.557243347167968750e-01
8.552473187446594238e-01
8.457852005958557129e-01
8.455498814582824707e-01
8.388692736625671387e-01
8.383228778839111328e-01
8.322959542274475098e-01
8.305399417877197266e-01
8.254949450492858887e-01
8.247731328010559082e-01
8.182255625724792480e-01
8.175691962242126465e-01
