2.786032104492187500e+01
2.746621131896972656e+01
2.651488685607910156e+01
2.645154762268066406e+01
2.582768440246582031e+01
2.583883476257324219e+01
2.530778884887695312e+01
2.536354446411132812e+01
2.491376686096191406e+01
2.491912460327148438e+01
2.459791755676269531e+01
2.464122772216796875e+01
2.432067871093750000e+01
2.424952507019042969e+01
2.393383789062500000e+01
2.400294303894042969e+01
2.370759391784667969e+01
2.371328735351562500e+01
2.336274337768554688e+01
2.336386680603027344e+01
2.312098884582519531e+01
2.311227226257324219e+01
2.289937210083007812e+01
2.284739494323730469e+01
2.267589378356933594e+01
2.265906333923339844e+01
2.247232437133789062e+01
2.245656394958496094e+01
