2.797504234313964844e+01
2.538480949401855469e+01
2.380366516113281250e+01
2.269580078125000000e+01
2.183602905273437500e+01
2.115928459167480469e+01
2.061284446716308594e+01
2.015705871582031250e+01
1.977183151245117188e+01
1.943508720397949219e+01
1.913414764404296875e+01
1.886859512329101562e+01
1.863229942321777344e+01
1.842634391784667969e+01
1.823990058898925781e+01
1.807465934753417969e+01
1.792950630187988281e+01
1.779782867431640625e+01
1.767649269104003906e+01
1.756584358215332031e+01
1.746232223510742188e+01
1.736397171020507812e+01
1.727604293823242188e+01
1.720099449157714844e+01
1.713093948364257812e+01
1.706403923034667969e+01
1.699902534484863281e+01
1.693557929992675781e+01
